timestamp,open,high,low,close,volume
2026-01-28 05:45:00,1.9052,1.9117,1.9039,1.9112,3836434.5
2026-01-28 06:00:00,1.9112,1.9173,1.9112,1.9167,5400915.7
2026-01-28 06:15:00,1.9167,1.9236,1.9144,1.9194,5432660.9
2026-01-28 06:30:00,1.9194,1.9209,1.9135,1.915,3067686.2
2026-01-28 06:45:00,1.9151,1.9241,1.9134,1.9205,4594422.9
2026-01-28 07:00:00,1.9205,1.923,1.9187,1.9203,3310509.9
2026-01-28 07:15:00,1.9204,1.9211,1.9169,1.9172,1902972.7
2026-01-28 07:30:00,1.9172,1.9172,1.9133,1.9162,2308429.6
2026-01-28 07:45:00,1.9161,1.9176,1.9135,1.9152,1763202.7
2026-01-28 08:00:00,1.9152,1.918,1.9144,1.9176,2255899.8
2026-01-28 08:15:00,1.9176,1.918,1.9107,1.9125,2249521.5
2026-01-28 08:30:00,1.9124,1.9144,1.91,1.9111,1704418.6
2026-01-28 08:45:00,1.9111,1.9119,1.9076,1.9088,2756009.9
2026-01-28 09:00:00,1.9088,1.9109,1.9082,1.9087,2883767.2
2026-01-28 09:15:00,1.9088,1.9103,1.9053,1.9095,2191367.5
2026-01-28 09:30:00,1.9096,1.9255,1.9096,1.9218,8281490.7
2026-01-28 09:45:00,1.9217,1.932,1.9208,1.9312,8173097.6
2026-01-28 10:00:00,1.9312,1.9336,1.9274,1.9323,6693207.5
2026-01-28 10:15:00,1.9323,1.9364,1.9255,1.9257,4329296.3
2026-01-28 10:30:00,1.9256,1.9312,1.9256,1.9295,2785231.1
2026-01-28 10:45:00,1.9295,1.9302,1.9266,1.9267,2195497.8
2026-01-28 11:00:00,1.9266,1.9282,1.9233,1.9243,3358165.4
2026-01-28 11:15:00,1.9243,1.9282,1.9233,1.9278,2432825.0
2026-01-28 11:30:00,1.9278,1.9284,1.9222,1.9276,2580456.5
2026-01-28 11:45:00,1.9276,1.9417,1.926,1.9408,9418187.3
2026-01-28 12:00:00,1.9407,1.9414,1.9297,1.9304,9225659.0
2026-01-28 12:15:00,1.9305,1.9342,1.9286,1.9318,3491462.5
2026-01-28 12:30:00,1.9319,1.9355,1.9288,1.9303,3556251.7
2026-01-28 12:45:00,1.9304,1.931,1.9232,1.9253,5689698.9
2026-01-28 13:00:00,1.9254,1.9329,1.9243,1.9301,5939457.0
2026-01-28 13:15:00,1.93,1.9349,1.9266,1.9306,3545965.0
2026-01-28 13:30:00,1.9306,1.9368,1.9292,1.9352,4291429.9
2026-01-28 13:45:00,1.9352,1.9362,1.9293,1.9324,3005988.6
2026-01-28 14:00:00,1.9324,1.9325,1.9224,1.9229,5527232.6
2026-01-28 14:15:00,1.9228,1.9232,1.9163,1.9201,9340605.6
2026-01-28 14:30:00,1.92,1.93,1.9175,1.921,8096590.2
2026-01-28 14:45:00,1.921,1.9244,1.9142,1.9185,6645275.9
2026-01-28 15:00:00,1.9184,1.9233,1.903,1.9039,13236499.2
2026-01-28 15:15:00,1.9038,1.9108,1.9,1.9072,10026746.3
2026-01-28 15:30:00,1.9073,1.9116,1.9043,1.9101,4919504.1
2026-01-28 15:45:00,1.91,1.9128,1.904,1.9065,4210711.9
2026-01-28 16:00:00,1.9066,1.9079,1.9023,1.9043,5429761.3
2026-01-28 16:15:00,1.9042,1.914,1.9034,1.9129,4844352.3
2026-01-28 16:30:00,1.9128,1.9149,1.8997,1.903,8921581.5
2026-01-28 16:45:00,1.9031,1.9109,1.9026,1.9069,4152832.2
2026-01-28 17:00:00,1.9069,1.9117,1.9055,1.9097,2488488.5
2026-01-28 17:15:00,1.9097,1.9107,1.9054,1.9068,2656516.7
2026-01-28 17:30:00,1.9068,1.918,1.8996,1.9154,7006680.5
2026-01-28 17:45:00,1.9154,1.9275,1.9147,1.9204,9384482.9
2026-01-28 18:00:00,1.9205,1.921,1.9111,1.9189,7982835.0
2026-01-28 18:15:00,1.9189,1.9195,1.9109,1.9129,6561392.5
2026-01-28 18:30:00,1.913,1.9162,1.912,1.9147,2015503.0
2026-01-28 18:45:00,1.9147,1.9169,1.9112,1.9151,3155965.9
2026-01-28 19:00:00,1.9151,1.9212,1.9093,1.9148,9908447.3
2026-01-28 19:15:00,1.9147,1.9201,1.9126,1.9149,3239117.4
2026-01-28 19:30:00,1.9149,1.9188,1.905,1.9071,6678049.2
2026-01-28 19:45:00,1.9072,1.9232,1.9067,1.9187,5861389.0
2026-01-28 20:00:00,1.9186,1.9242,1.9171,1.9204,4399985.0
2026-01-28 20:15:00,1.9203,1.932,1.9181,1.9282,7743306.6
2026-01-28 20:30:00,1.9282,1.9288,1.9141,1.917,5284947.8
2026-01-28 20:45:00,1.917,1.9212,1.9143,1.9171,6421048.2
2026-01-28 21:00:00,1.9171,1.9197,1.9062,1.9169,10194039.4
2026-01-28 21:15:00,1.9168,1.9211,1.9126,1.9128,3624904.9
2026-01-28 21:30:00,1.9128,1.9187,1.9072,1.9164,4842929.7
2026-01-28 21:45:00,1.9164,1.9197,1.9131,1.9139,2819103.2
2026-01-28 22:00:00,1.914,1.9158,1.9102,1.9107,2751692.5
2026-01-28 22:15:00,1.9107,1.914,1.9083,1.9115,2839617.4
2026-01-28 22:30:00,1.9114,1.9168,1.9101,1.914,1768305.8
2026-01-28 22:45:00,1.9139,1.9187,1.9139,1.9177,796819.8
2026-01-28 23:00:00,1.9177,1.9188,1.912,1.9122,2225462.8
2026-01-28 23:15:00,1.9121,1.9151,1.909,1.9104,2264516.0
2026-01-28 23:30:00,1.9105,1.9122,1.907,1.9097,2070280.1
2026-01-28 23:45:00,1.9097,1.9117,1.9084,1.9104,2161372.0
2026-01-29 00:00:00,1.9103,1.9128,1.9063,1.907,2966373.3
2026-01-29 00:15:00,1.907,1.9087,1.9036,1.905,3280526.6
2026-01-29 00:30:00,1.9049,1.9071,1.9004,1.9008,3534315.6
2026-01-29 00:45:00,1.9008,1.9061,1.8993,1.9058,3012840.4
2026-01-29 01:00:00,1.9059,1.9072,1.9012,1.9024,2509461.2
2026-01-29 01:15:00,1.9025,1.9027,1.8905,1.8971,7728291.7
2026-01-29 01:30:00,1.897,1.8988,1.8937,1.8966,3004727.0
2026-01-29 01:45:00,1.8965,1.8984,1.889,1.891,4475373.5
2026-01-29 02:00:00,1.891,1.8955,1.8895,1.8947,3933061.8
2026-01-29 02:15:00,1.8947,1.8955,1.8899,1.8901,2889701.1
2026-01-29 02:30:00,1.89,1.89,1.8707,1.8778,20422004.3
2026-01-29 02:45:00,1.8777,1.8779,1.8688,1.8734,10118816.7
2026-01-29 03:00:00,1.8735,1.8832,1.8702,1.8804,5545120.5
2026-01-29 03:15:00,1.8804,1.8809,1.8738,1.8741,3750344.4
2026-01-29 03:30:00,1.8741,1.8763,1.8703,1.8763,4962850.4
2026-01-29 03:45:00,1.8763,1.8774,1.8731,1.8746,2821637.8
2026-01-29 04:00:00,1.8747,1.8752,1.8654,1.8667,7778503.2
2026-01-29 04:15:00,1.8667,1.8717,1.8641,1.8717,6587936.5
2026-01-29 04:30:00,1.8717,1.876,1.8716,1.875,3717168.0
2026-01-29 04:45:00,1.875,1.8785,1.8748,1.8774,2968483.8
2026-01-29 05:00:00,1.8775,1.8817,1.8766,1.8787,4710018.7
2026-01-29 05:15:00,1.8788,1.883,1.8782,1.8808,3631499.2
2026-01-29 05:30:00,1.8809,1.8834,1.879,1.8798,2243576.8
2026-01-29 05:45:00,1.8798,1.88,1.8771,1.8777,2103686.6
2026-01-29 06:00:00,1.8778,1.8803,1.8771,1.878,2170079.7
2026-01-29 06:15:00,1.878,1.8825,1.8779,1.8824,2050100.3
2026-01-29 06:30:00,1.8825,1.8883,1.8822,1.8856,3193331.8
2026-01-29 06:45:00,1.8856,1.8867,1.8843,1.8846,1389121.3
2026-01-29 07:00:00,1.8846,1.8858,1.884,1.8844,1355291.0
2026-01-29 07:15:00,1.8843,1.8878,1.8828,1.8844,2383028.7
2026-01-29 07:30:00,1.8845,1.888,1.8841,1.887,2791205.3
2026-01-29 07:45:00,1.887,1.8873,1.8834,1.8845,2397188.7
2026-01-29 08:00:00,1.8845,1.8847,1.8777,1.8778,5251315.6
2026-01-29 08:15:00,1.8778,1.8889,1.8753,1.8884,4343591.9
2026-01-29 08:30:00,1.8884,1.8889,1.8801,1.8814,3423741.0
2026-01-29 08:45:00,1.8814,1.8828,1.8768,1.8784,2533548.2
2026-01-29 09:00:00,1.8784,1.8795,1.8731,1.8737,3000522.6
2026-01-29 09:15:00,1.8737,1.8763,1.873,1.8731,5582875.7
2026-01-29 09:30:00,1.873,1.8755,1.8718,1.8737,2546372.3
2026-01-29 09:45:00,1.8737,1.8757,1.8723,1.8725,1621873.9
2026-01-29 10:00:00,1.8725,1.8749,1.8715,1.8742,2571269.2
2026-01-29 10:15:00,1.8742,1.8758,1.8735,1.8747,2061673.7
2026-01-29 10:30:00,1.8747,1.8747,1.8696,1.8705,2589111.3
2026-01-29 10:45:00,1.8705,1.8746,1.8701,1.8732,2083685.2
2026-01-29 11:00:00,1.8733,1.8741,1.8682,1.8736,4826783.4
2026-01-29 11:15:00,1.8736,1.8736,1.867,1.8675,7080854.2
2026-01-29 11:30:00,1.8674,1.8706,1.867,1.8682,2602806.9
2026-01-29 11:45:00,1.8681,1.8709,1.8664,1.8701,3349726.5
2026-01-29 12:00:00,1.8702,1.8727,1.869,1.869,4165688.7
2026-01-29 12:15:00,1.869,1.8706,1.8675,1.8694,2325323.5
2026-01-29 12:30:00,1.8694,1.8733,1.8646,1.8689,6003094.2
2026-01-29 12:45:00,1.869,1.8723,1.8686,1.8721,4070866.9
2026-01-29 13:00:00,1.8722,1.8758,1.8718,1.8745,3483761.2
2026-01-29 13:15:00,1.8745,1.8749,1.8727,1.8746,1551448.6
2026-01-29 13:30:00,1.8746,1.8755,1.8728,1.8735,1825272.7
2026-01-29 13:45:00,1.8736,1.8761,1.872,1.8746,2076642.1
2026-01-29 14:00:00,1.8747,1.877,1.8724,1.8727,2471799.7
2026-01-29 14:15:00,1.8726,1.8747,1.8512,1.8541,18206826.6
2026-01-29 14:30:00,1.8542,1.8649,1.8325,1.8334,41213957.5
2026-01-29 14:45:00,1.8334,1.8459,1.8237,1.8255,25654271.2
2026-01-29 15:00:00,1.8256,1.8293,1.8004,1.8054,51914252.6
2026-01-29 15:15:00,1.8054,1.8179,1.8,1.8141,33894565.4
2026-01-29 15:30:00,1.8142,1.8194,1.7845,1.7921,37782947.5
2026-01-29 15:45:00,1.7922,1.8081,1.7876,1.8,26529893.1
2026-01-29 16:00:00,1.8,1.8039,1.7908,1.8022,18599427.8
2026-01-29 16:15:00,1.8022,1.8085,1.7958,1.7979,13780561.6
2026-01-29 16:30:00,1.7979,1.8094,1.7966,1.8048,11100225.7
2026-01-29 16:45:00,1.8048,1.8174,1.8038,1.8142,18111118.8
2026-01-29 17:00:00,1.8143,1.8298,1.814,1.8262,14251672.0
2026-01-29 17:15:00,1.8263,1.8415,1.824,1.8297,18289638.6
2026-01-29 17:30:00,1.8297,1.8307,1.816,1.8192,12491046.6
2026-01-29 17:45:00,1.8193,1.8215,1.8114,1.8119,12236192.6
2026-01-29 18:00:00,1.8118,1.8177,1.8086,1.81,11199284.2
2026-01-29 18:15:00,1.81,1.8107,1.7902,1.7964,18450834.9
2026-01-29 18:30:00,1.7964,1.8048,1.7882,1.7999,15875842.9
2026-01-29 18:45:00,1.7999,1.8002,1.7824,1.7838,16682724.8
2026-01-29 19:00:00,1.7838,1.7938,1.78,1.7867,14565500.9
2026-01-29 19:15:00,1.7867,1.7908,1.7767,1.7867,12921424.2
2026-01-29 19:30:00,1.7866,1.7969,1.7866,1.7882,12508037.9
2026-01-29 19:45:00,1.7882,1.7947,1.7873,1.7882,4446350.3
2026-01-29 20:00:00,1.7882,1.7937,1.7845,1.7856,6997390.3
2026-01-29 20:15:00,1.7855,1.7933,1.7852,1.79,4049981.7
2026-01-29 20:30:00,1.79,1.7993,1.7895,1.7979,4443333.1
