timestamp,open,high,low,close,volume
2026-01-28 05:15:00,88912.86,88956.0,88849.0,88892.25,41.83138
2026-01-28 05:30:00,88892.25,89029.89,88873.9,88886.75,89.11018
2026-01-28 05:45:00,88886.76,89105.56,88886.75,89084.1,77.85904
2026-01-28 06:00:00,89084.1,89285.61,89084.1,89243.85,103.61527
2026-01-28 06:15:00,89243.85,89287.08,89190.76,89196.23,74.57572
2026-01-28 06:30:00,89196.24,89342.27,89124.79,89182.2,75.00593
2026-01-28 06:45:00,89182.2,89400.0,89143.61,89317.47,87.61309
2026-01-28 07:00:00,89317.47,89358.51,89201.04,89223.54,56.46816
2026-01-28 07:15:00,89223.54,89297.15,89202.0,89274.9,60.14934
2026-01-28 07:30:00,89274.91,89274.91,89161.16,89250.99,60.98288
2026-01-28 07:45:00,89250.99,89288.62,89099.81,89134.35,192.59482
2026-01-28 08:00:00,89134.35,89258.02,89106.39,89146.01,153.08579
2026-01-28 08:15:00,89146.0,89167.78,88999.73,89026.7,171.42414
2026-01-28 08:30:00,89026.7,89112.0,89001.27,89097.6,46.82648
2026-01-28 08:45:00,89097.61,89097.61,88833.65,88925.47,144.11794
2026-01-28 09:00:00,88925.47,89009.46,88861.1,88944.0,102.51544
2026-01-28 09:15:00,88944.0,89016.03,88849.99,88994.87,85.51154
2026-01-28 09:30:00,88994.88,89444.41,88993.43,89319.28,159.8342
2026-01-28 09:45:00,89319.28,89567.26,89273.26,89567.25,143.08925
2026-01-28 10:00:00,89567.25,89616.48,89433.37,89567.26,358.87956
2026-01-28 10:15:00,89567.25,89703.87,89330.22,89341.07,156.43887
2026-01-28 10:30:00,89341.07,89500.01,89341.07,89493.9,99.34628
2026-01-28 10:45:00,89493.91,89510.0,89403.76,89403.77,73.78956
2026-01-28 11:00:00,89403.76,89471.26,89313.13,89332.26,90.73094
2026-01-28 11:15:00,89332.26,89461.41,89314.14,89456.89,97.43472
2026-01-28 11:30:00,89456.89,89670.0,89352.88,89667.52,227.8468
2026-01-28 11:45:00,89667.51,90156.72,89605.88,90080.0,676.2024
2026-01-28 12:00:00,90079.99,90176.88,89898.16,89928.86,429.03788
2026-01-28 12:15:00,89928.86,89982.3,89790.0,89867.7,121.15063
2026-01-28 12:30:00,89867.7,90000.0,89803.69,89908.7,151.96323
2026-01-28 12:45:00,89908.7,90030.28,89790.0,89998.69,244.63609
2026-01-28 13:00:00,89998.69,90363.09,89969.42,90179.26,368.60385
2026-01-28 13:15:00,90179.26,90299.75,90051.76,90140.73,118.66665
2026-01-28 13:30:00,90140.73,90488.0,90100.59,90415.58,648.4923
2026-01-28 13:45:00,90415.57,90467.48,90172.94,90257.91,349.71515
2026-01-28 14:00:00,90257.91,90276.78,90142.85,90149.73,174.75111
2026-01-28 14:15:00,90149.72,90182.05,89937.0,90010.86,149.12346
2026-01-28 14:30:00,90010.85,90147.45,89640.01,89710.71,379.56688
2026-01-28 14:45:00,89710.71,89774.69,89460.01,89617.27,294.29576
2026-01-28 15:00:00,89617.27,89849.75,89090.0,89101.77,314.04408
2026-01-28 15:15:00,89100.0,89344.06,88904.61,89267.94,391.38466
2026-01-28 15:30:00,89267.94,89540.36,89230.73,89500.01,149.84616
2026-01-28 15:45:00,89500.01,89634.2,89317.68,89479.66,143.60886
2026-01-28 16:00:00,89479.66,89523.0,89248.61,89264.94,139.23125
2026-01-28 16:15:00,89264.94,89758.0,89249.75,89748.93,177.19678
2026-01-28 16:30:00,89748.92,89830.0,89470.47,89552.1,314.78731
2026-01-28 16:45:00,89552.11,89753.42,89510.0,89629.66,113.64777
2026-01-28 17:00:00,89629.66,89791.19,89583.31,89727.9,90.98916
2026-01-28 17:15:00,89727.9,89746.8,89560.0,89593.88,58.56994
2026-01-28 17:30:00,89593.88,89990.6,89277.21,89857.68,236.06467
2026-01-28 17:45:00,89857.68,90600.0,89831.82,90169.88,537.70258
2026-01-28 18:00:00,90169.89,90178.91,89498.25,89816.5,404.08017
2026-01-28 18:15:00,89816.51,89945.33,89710.0,89770.32,103.74498
2026-01-28 18:30:00,89770.32,89817.8,89579.0,89640.01,76.17419
2026-01-28 18:45:00,89640.0,89665.88,89312.88,89546.24,164.51213
2026-01-28 19:00:00,89544.0,89719.58,89073.2,89361.26,448.02234
2026-01-28 19:15:00,89361.26,89627.38,89277.37,89403.69,90.39693
2026-01-28 19:30:00,89403.69,89550.0,89006.36,89039.3,197.18046
2026-01-28 19:45:00,89040.0,89594.93,89040.0,89402.58,157.78347
2026-01-28 20:00:00,89402.57,89624.59,89332.0,89584.86,72.12445
2026-01-28 20:15:00,89584.86,89896.0,89469.95,89791.55,221.49125
2026-01-28 20:30:00,89791.55,89791.56,89153.84,89234.8,174.94868
2026-01-28 20:45:00,89234.8,89257.65,89010.0,89130.63,122.38186
2026-01-28 21:00:00,89130.63,89211.49,88878.01,89211.49,174.87905
2026-01-28 21:15:00,89211.48,89277.4,89150.0,89178.99,52.82921
2026-01-28 21:30:00,89178.99,89490.24,89068.13,89426.09,102.28899
2026-01-28 21:45:00,89426.08,89478.01,89318.9,89412.17,51.50269
2026-01-28 22:00:00,89412.18,89479.04,89270.0,89292.61,45.2851
2026-01-28 22:15:00,89292.61,89292.61,89138.0,89285.77,38.77405
2026-01-28 22:30:00,89285.78,89300.0,89196.62,89259.62,30.39822
2026-01-28 22:45:00,89259.63,89415.5,89259.63,89396.15,41.77781
2026-01-28 23:00:00,89396.15,89454.0,89348.22,89350.02,63.41212
2026-01-28 23:15:00,89350.01,89471.41,89260.14,89298.18,38.05391
2026-01-28 23:30:00,89298.17,89335.9,89209.48,89313.55,54.87894
2026-01-28 23:45:00,89313.54,89399.36,89234.78,89299.99,76.80446
2026-01-29 00:00:00,89300.0,89348.0,89100.0,89100.01,108.02015
2026-01-29 00:15:00,89100.0,89149.58,89006.03,89032.57,140.54936
2026-01-29 00:30:00,89032.58,89149.96,88963.62,88969.86,81.62558
2026-01-29 00:45:00,88969.85,89150.0,88900.0,89143.91,101.01776
2026-01-29 01:00:00,89143.92,89159.99,89012.42,89106.05,47.48068
2026-01-29 01:15:00,89106.72,89106.72,88613.09,88831.59,240.40111
2026-01-29 01:30:00,88831.5,88898.95,88735.6,88836.0,99.27102
2026-01-29 01:45:00,88836.0,88900.0,88548.87,88603.56,237.65827
2026-01-29 02:00:00,88603.56,88754.64,88461.53,88690.26,165.1017
2026-01-29 02:15:00,88690.26,88728.14,88569.77,88611.14,104.96207
2026-01-29 02:30:00,88611.14,88611.14,88022.09,88154.64,482.71454
2026-01-29 02:45:00,88154.64,88154.64,87704.0,87907.06,344.5733
2026-01-29 03:00:00,87907.05,88265.39,87771.3,88081.77,353.54524
2026-01-29 03:15:00,88081.77,88200.0,88000.0,88048.39,178.34288
2026-01-29 03:30:00,88048.39,88132.43,87960.35,88128.34,127.88441
2026-01-29 03:45:00,88128.33,88169.54,87987.2,88053.71,109.96181
2026-01-29 04:00:00,88053.71,88089.22,87964.4,87980.02,79.07718
2026-01-29 04:15:00,87980.02,88070.47,87901.23,88070.47,97.95234
2026-01-29 04:30:00,88070.47,88235.29,88070.47,88165.24,50.73898
2026-01-29 04:45:00,88165.24,88345.66,88165.23,88315.2,83.5753
2026-01-29 05:00:00,88315.2,88408.08,88273.53,88311.47,67.29196
2026-01-29 05:15:00,88311.46,88350.0,88192.08,88206.12,45.74254
2026-01-29 05:30:00,88206.13,88364.64,88206.12,88307.86,177.07634
2026-01-29 05:45:00,88307.86,88311.39,88142.66,88186.54,64.20271
2026-01-29 06:00:00,88186.53,88311.38,88168.9,88249.38,100.15296
2026-01-29 06:15:00,88249.38,88302.0,88193.65,88279.99,82.15334
2026-01-29 06:30:00,88279.99,88338.67,88262.32,88328.48,57.91439
2026-01-29 06:45:00,88328.48,88334.5,88255.01,88319.35,44.29693
2026-01-29 07:00:00,88319.35,88390.23,88306.08,88329.73,72.02681
2026-01-29 07:15:00,88329.74,88344.14,88250.0,88265.89,97.17806
2026-01-29 07:30:00,88265.9,88366.0,88250.0,88338.11,122.02058
2026-01-29 07:45:00,88338.1,88430.05,88286.26,88352.97,235.51069
2026-01-29 08:00:00,88352.96,88352.97,87950.0,87950.01,265.25693
2026-01-29 08:15:00,87950.01,88469.6,87907.8,88452.4,182.22605
2026-01-29 08:30:00,88452.4,88500.0,88099.57,88125.19,209.50143
2026-01-29 08:45:00,88125.2,88214.25,87931.94,88064.16,166.68821
2026-01-29 09:00:00,88064.16,88160.0,87993.6,87994.29,81.94405
2026-01-29 09:15:00,87994.28,88078.91,87994.28,88033.93,69.1619
2026-01-29 09:30:00,88033.94,88135.29,87972.71,88026.96,105.46468
2026-01-29 09:45:00,88026.95,88027.87,87892.0,87892.01,116.27702
2026-01-29 10:00:00,87892.0,88004.04,87850.0,87933.54,151.81152
2026-01-29 10:15:00,87933.53,88007.12,87898.09,87956.01,128.1411
2026-01-29 10:30:00,87956.01,87967.43,87911.17,87915.58,66.42355
2026-01-29 10:45:00,87915.58,88046.59,87832.18,87946.46,229.03944
2026-01-29 11:00:00,87946.47,88066.94,87836.39,88023.31,92.73063
2026-01-29 11:15:00,88023.32,88033.27,87785.26,87787.73,165.3097
2026-01-29 11:30:00,87787.73,87904.86,87767.46,87792.6,157.00606
2026-01-29 11:45:00,87792.61,87850.63,87750.01,87846.5,112.05877
2026-01-29 12:00:00,87846.5,88061.39,87817.97,88021.99,223.31491
2026-01-29 12:15:00,88022.0,88108.01,87940.68,87940.69,142.08525
2026-01-29 12:30:00,87940.69,88070.06,87835.93,88001.77,82.72944
2026-01-29 12:45:00,88001.77,88121.29,88001.7,88121.21,68.56153
2026-01-29 13:00:00,88121.21,88150.0,88085.89,88133.39,60.63926
2026-01-29 13:15:00,88133.39,88182.29,88085.9,88167.98,60.91286
