timestamp,open,high,low,close,volume
2026-01-28 05:45:00,11.922,11.947,11.886,11.913,125558.57
2026-01-28 06:00:00,11.914,11.954,11.914,11.933,122961.92
2026-01-28 06:15:00,11.934,11.95,11.919,11.937,67250.64
2026-01-28 06:30:00,11.938,11.961,11.922,11.938,90678.51
2026-01-28 06:45:00,11.939,11.993,11.93,11.974,84183.81
2026-01-28 07:00:00,11.975,11.98,11.938,11.938,52768.8
2026-01-28 07:15:00,11.939,11.954,11.928,11.946,46103.22
2026-01-28 07:30:00,11.946,11.953,11.928,11.949,46771.56
2026-01-28 07:45:00,11.949,11.956,11.924,11.938,37892.8
2026-01-28 08:00:00,11.938,11.951,11.924,11.934,78958.41
2026-01-28 08:15:00,11.934,11.946,11.911,11.918,70738.74
2026-01-28 08:30:00,11.918,11.931,11.9,11.919,76077.59
2026-01-28 08:45:00,11.918,11.923,11.892,11.897,63299.02
2026-01-28 09:00:00,11.897,11.914,11.886,11.886,91735.31
2026-01-28 09:15:00,11.886,11.891,11.858,11.89,149152.34
2026-01-28 09:30:00,11.89,11.978,11.889,11.953,151784.22
2026-01-28 09:45:00,11.953,11.97,11.938,11.966,109623.56
2026-01-28 10:00:00,11.966,11.987,11.944,11.987,187350.28
2026-01-28 10:15:00,11.987,12.013,11.941,11.946,134334.41
2026-01-28 10:30:00,11.947,11.974,11.947,11.97,57736.31
2026-01-28 10:45:00,11.969,11.979,11.961,11.963,66280.21
2026-01-28 11:00:00,11.962,11.973,11.948,11.956,69699.27
2026-01-28 11:15:00,11.955,11.969,11.946,11.956,55852.01
2026-01-28 11:30:00,11.955,11.977,11.926,11.975,103097.66
2026-01-28 11:45:00,11.975,12.048,11.969,12.032,280761.62
2026-01-28 12:00:00,12.032,12.035,11.977,11.984,266310.48
2026-01-28 12:15:00,11.984,11.994,11.959,11.968,92570.16
2026-01-28 12:30:00,11.968,11.971,11.931,11.937,107865.91
2026-01-28 12:45:00,11.938,11.955,11.91,11.939,128951.7
2026-01-28 13:00:00,11.939,11.991,11.937,11.966,154400.39
2026-01-28 13:15:00,11.965,11.981,11.941,11.956,117775.46
2026-01-28 13:30:00,11.957,11.992,11.943,11.978,178381.66
2026-01-28 13:45:00,11.979,11.989,11.924,11.936,130430.24
2026-01-28 14:00:00,11.936,11.937,11.853,11.855,296266.41
2026-01-28 14:15:00,11.855,11.87,11.753,11.805,964949.14
2026-01-28 14:30:00,11.804,11.902,11.792,11.851,300289.31
2026-01-28 14:45:00,11.852,11.864,11.809,11.82,209248.11
2026-01-28 15:00:00,11.82,11.858,11.72,11.732,402379.78
2026-01-28 15:15:00,11.731,11.776,11.694,11.759,364087.68
2026-01-28 15:30:00,11.76,11.783,11.726,11.765,154647.97
2026-01-28 15:45:00,11.766,11.79,11.726,11.756,169869.86
2026-01-28 16:00:00,11.756,11.765,11.686,11.695,258572.41
2026-01-28 16:15:00,11.695,11.789,11.691,11.784,241741.37
2026-01-28 16:30:00,11.784,11.793,11.696,11.713,120783.1
2026-01-28 16:45:00,11.714,11.754,11.706,11.729,97488.83
