timestamp,open,high,low,close,volume
2026-01-28 05:45:00,12.073,12.095,12.07,12.088,61244.0
2026-01-28 06:00:00,12.088,12.137,12.088,12.126,130992.0
2026-01-28 06:15:00,12.125,12.13,12.094,12.096,88885.0
2026-01-28 06:30:00,12.096,12.121,12.072,12.078,69031.0
2026-01-28 06:45:00,12.078,12.153,12.069,12.143,114078.0
2026-01-28 07:00:00,12.143,12.147,12.107,12.108,73058.0
2026-01-28 07:15:00,12.108,12.11,12.084,12.101,49901.0
2026-01-28 07:30:00,12.1,12.1,12.068,12.09,61183.0
2026-01-28 07:45:00,12.09,12.097,12.06,12.078,61432.0
2026-01-28 08:00:00,12.078,12.093,12.066,12.086,74035.0
2026-01-28 08:15:00,12.086,12.091,12.052,12.053,64377.0
2026-01-28 08:30:00,12.053,12.058,12.02,12.042,109562.0
2026-01-28 08:45:00,12.041,12.059,12.026,12.048,43358.0
2026-01-28 09:00:00,12.048,12.061,12.036,12.04,80036.0
2026-01-28 09:15:00,12.04,12.047,12.022,12.039,51144.0
2026-01-28 09:30:00,12.038,12.154,12.038,12.134,134543.0
2026-01-28 09:45:00,12.133,12.164,12.113,12.164,117528.0
2026-01-28 10:00:00,12.163,12.183,12.136,12.177,131360.0
2026-01-28 10:15:00,12.178,12.221,12.131,12.136,173253.0
2026-01-28 10:30:00,12.136,12.173,12.136,12.166,64954.0
2026-01-28 10:45:00,12.166,12.17,12.147,12.161,70764.0
2026-01-28 11:00:00,12.16,12.18,12.143,12.152,110355.0
2026-01-28 11:15:00,12.151,12.164,12.14,12.153,47147.0
2026-01-28 11:30:00,12.152,12.158,12.114,12.158,134180.0
2026-01-28 11:45:00,12.157,12.244,12.148,12.232,239049.0
2026-01-28 12:00:00,12.232,12.283,12.204,12.205,403841.0
2026-01-28 12:15:00,12.206,12.214,12.159,12.167,94381.0
2026-01-28 12:30:00,12.168,12.176,12.13,12.136,78241.0
2026-01-28 12:45:00,12.136,12.158,12.109,12.153,107728.0
2026-01-28 13:00:00,12.153,12.217,12.145,12.183,134315.0
2026-01-28 13:15:00,12.182,12.21,12.163,12.194,75462.0
2026-01-28 13:30:00,12.194,12.235,12.168,12.175,159272.0
2026-01-28 13:45:00,12.176,12.193,12.136,12.153,83383.0
